event_id,event_type,event_date,customer_id,product_id,country,latitude,longitude,region,channel,payment_method,currency,quantity,unit_price_local,discount_code,discount_local,tax_local,net_revenue_local,fx_rate_to_usd,net_revenue_usd,is_refunded,refund_datetime,refund_reason
F52965986E32,invoice,3/7/2025 11:52,CUST0003773,PROD0068,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,234.95,N/A,0,0,1174.75,1,1174.75,FALSE,,
CDE3284C10DB,invoice,12/23/2024 20:29,CUST0000366,PROD0017,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,28.79,BFCM10,2.88,2.88,28.79,0.66,19,FALSE,,
C7DEA7145623,order,9/24/2025 3:27,CUST0002423,PROD0087,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,3,12.26,LOYALTY15,5.52,7.36,38.62,1.22,47.12,FALSE,,
E317F64B2E5D,order,9/5/2025 20:07,CUST0003989,PROD0062,Canada,56.1304,-106.3468,,Marketplace,Invoice,USD,5,225.15,N/A,0,56.29,1182.04,1,1182.04,FALSE,,
05EE1386635F,order,8/18/2024 16:00,CUST0000673,PROD0073,Germany,51.1657,10.4515,EU,Website,Invoice,EUR,20,18.87,N/A,0,75.48,452.88,1.06,480.05,FALSE,,
358DC5E1856A,order,8/12/2025 20:30,CUST0001996,PROD0020,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,218.18,N/A,0,21.82,240,0.66,158.4,FALSE,,
D628E24340B0,invoice,3/13/2025 16:38,CUST0002322,PROD0078,France,46.2276,2.2137,EU,Partner,Invoice,EUR,15,298.37,N/A,0,895.11,5370.66,1.06,5692.9,FALSE,,
BF743D2446C3,order,8/31/2025 22:05,CUST0003132,PROD0050,United States,39.8283,-98.5795,,Website,Invoice,USD,1,130,N/A,0,0,130,1,130,FALSE,,
C7993ABD2D9C,order,7/30/2024 4:06,CUST0000051,PROD0076,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,3,316.27,N/A,0,47.44,996.25,1,996.25,FALSE,,
DCB39FB2110B,order,10/31/2024 7:54,CUST0000458,PROD0026,United States,39.8283,-98.5795,,Reseller,Invoice,USD,1,289,N/A,0,0,289,1,289,FALSE,,
C5B8D826AFA2,order,6/27/2025 2:20,CUST0003296,PROD0049,France,46.2276,2.2137,EU,Direct Sales,Invoice,EUR,10,12.26,STUDENT10,12.26,24.52,134.86,1.06,142.95,FALSE,,
4E85E834EADF,order,5/5/2024 23:10,CUST0002501,PROD0062,Spain,40.4637,-3.7492,EU,Website,Invoice,EUR,1,212.41,N/A,0,42.48,254.89,1.06,270.18,FALSE,,
FEED161D1921,invoice,12/16/2024 20:45,CUST0003118,PROD0077,Spain,40.4637,-3.7492,EU,Direct Sales,Credit Card,EUR,5,23.58,N/A,0,23.58,141.48,1.06,149.97,FALSE,,
D264EF9C9E58,order,12/22/2024 6:12,CUST0000588,PROD0033,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Credit Card,USD,1,9,BFCM20,1.8,1.35,8.55,1,8.55,FALSE,,
E294859ACB8A,invoice,5/22/2024 17:42,CUST0000151,PROD0075,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,20.12,WELCOME10,2.01,0,18.11,1,18.11,FALSE,,
74CCB1C5F247,order,8/16/2024 10:56,CUST0000760,PROD0012,Germany,51.1657,10.4515,EU,Direct Sales,Invoice,EUR,5,376.42,BFCM20,376.42,376.42,1882.1,1.06,1995.03,FALSE,,
9FED408EEF95,order,7/28/2024 4:43,CUST0002311,PROD0053,Australia,-25.2744,133.7751,APAC,Marketplace,Credit Card,AUD,1,43.94,N/A,0,4.39,48.33,0.66,31.9,FALSE,,
44CF68005639,order,9/24/2025 5:14,CUST0003146,PROD0085,Philippines,12.8797,121.774,APAC,Reseller,PayPal,USD,1,12.4,N/A,0,1.86,14.26,1,14.26,FALSE,,
AB14B4AD0C42,order,9/17/2025 4:51,CUST0002365,PROD0069,Germany,51.1657,10.4515,EU,Reseller,Invoice,EUR,1,12.26,N/A,0,2.45,14.71,1.06,15.59,FALSE,,
A1F217820E11,invoice,12/21/2024 20:24,CUST0003214,PROD0086,Brazil,-14.235,-51.9253,LATAM,Website,Credit Card,USD,10,225.15,N/A,0,337.72,2589.22,1,2589.22,FALSE,,
159704025A72,invoice,10/15/2025 17:32,CUST0000089,PROD0080,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,5,178.94,BFCM10,89.47,89.47,894.7,0.66,590.5,FALSE,,
60293D811B51,order,12/21/2024 20:11,CUST0002395,PROD0058,Canada,56.1304,-106.3468,,Marketplace,Credit Card,USD,1,50,N/A,0,2.5,52.5,1,52.5,FALSE,,
3456B054A0BB,order,6/29/2024 1:14,CUST0001990,PROD0068,Canada,56.1304,-106.3468,,Partner,Credit Card,USD,3,234.95,N/A,0,35.24,740.09,1,740.09,FALSE,,
1DB46E37E42A,invoice,10/10/2024 1:53,CUST0002451,PROD0087,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,20,14.96,SAVE5,14.96,0,284.24,1,284.24,FALSE,,
B6747D11A0A2,invoice,5/8/2024 18:37,CUST0002650,PROD0089,United States,39.8283,-98.5795,,Website,Invoice,USD,3,23.45,N/A,0,0,70.35,1,70.35,FALSE,,
84029149CDCF,order,4/30/2025 18:08,CUST0000128,PROD0059,Spain,40.4637,-3.7492,EU,Reseller,Invoice,EUR,1,27.36,N/A,0,5.47,32.83,1.06,34.8,FALSE,,
3A5A6DA89EF5,order,7/17/2024 5:12,CUST0001213,PROD0044,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,10,100,N/A,0,0,1000,1,1000,FALSE,,
ECA9A9148062,invoice,12/25/2024 13:53,CUST0000946,PROD0033,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,3,7.38,N/A,0,4.43,26.57,1.22,32.42,FALSE,,
EBCB65829AB6,order,2/7/2025 1:28,CUST0003291,PROD0073,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,20,N/A,0,0,20,1,20,FALSE,,
961982AACE0E,order,10/15/2024 7:31,CUST0000755,PROD0018,United States,39.8283,-98.5795,,Partner,PayPal,USD,3,228,WELCOME10,68.4,0,615.6,1,615.6,FALSE,,
CB82EA9FBA0B,order,8/31/2024 3:21,CUST0003547,PROD0010,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,20.49,BFCM20,4.1,4.1,20.49,1.22,25,FALSE,,
D5473A953E2C,order,4/23/2025 4:44,CUST0003202,PROD0052,United States,39.8283,-98.5795,,Website,Invoice,USD,1,200,N/A,0,0,200,1,200,FALSE,,
9B9B4D1173DB,order,7/4/2024 13:36,CUST0003518,PROD0013,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,20,12.29,N/A,0,49.16,294.96,1.22,359.85,FALSE,,
B43E2D2E4F40,invoice,9/2/2025 13:45,CUST0001331,PROD0091,Brazil,-14.235,-51.9253,LATAM,Website,Invoice,USD,5,28.69,N/A,0,21.52,164.97,1,164.97,FALSE,,
86F517D38E1E,order,3/6/2025 2:59,CUST0003513,PROD0036,Canada,56.1304,-106.3468,,Website,Wire,USD,5,160,N/A,0,40,840,1,840,FALSE,,
6AFDD7F38B63,order,6/3/2025 8:17,CUST0000088,PROD0089,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,1,23.45,N/A,0,0,23.45,1,23.45,FALSE,,
3A6375DB7288,order,10/7/2024 11:51,CUST0000724,PROD0008,Canada,56.1304,-106.3468,,Direct Sales,Credit Card,USD,3,89,N/A,0,13.35,280.35,1,280.35,FALSE,,
140A2D073442,invoice,8/24/2024 22:54,CUST0000416,PROD0001,Canada,56.1304,-106.3468,,Partner,Credit Card,USD,3,49,SAVE5,7.35,7.35,147,1,147,FALSE,,
FDC0593D415A,order,6/12/2025 0:30,CUST0002986,PROD0050,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,106.56,N/A,0,21.31,127.87,1.22,156,FALSE,,
A4EDA317872D,order,4/23/2025 13:26,CUST0003509,PROD0049,United States,39.8283,-98.5795,,Marketplace,Invoice,USD,10,13,NEWCUSTOMER10,13,0,117,1,117,FALSE,,
D92FADCE756B,order,7/8/2024 6:14,CUST0001050,PROD0026,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,289,SAVE5,72.25,0,1372.75,1,1372.75,FALSE,,
0A1719A5879A,order,9/24/2024 18:36,CUST0002118,PROD0086,United Kingdom,55.3781,-3.436,EU,Website,PayPal,GBP,1,184.55,N/A,0,36.91,221.46,1.22,270.18,FALSE,,
56E5DCDB3B1D,invoice,10/3/2025 17:16,CUST0001512,PROD0059,Canada,56.1304,-106.3468,,Marketplace,Invoice,USD,20,29,LOYALTY15,87,29,522,1,522,FALSE,,
AFED74D57F79,order,12/24/2024 12:09,CUST0001601,PROD0001,Netherlands,52.1326,5.2913,EU,Marketplace,Credit Card,EUR,1,46.23,WELCOME10,4.62,9.25,50.86,1.06,53.91,FALSE,,
E40F173B6947,invoice,3/6/2025 2:20,CUST0002702,PROD0035,Canada,56.1304,-106.3468,,Website,Credit Card,USD,1,16,WELCOME10,1.6,0.8,15.2,1,15.2,FALSE,,
00C186E56C30,invoice,5/22/2024 22:02,CUST0000213,PROD0047,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,5,9,N/A,0,0,45,1,45,FALSE,,
358D16C5990B,invoice,3/22/2025 18:29,CUST0001525,PROD0065,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,5,19,N/A,0,0,95,1,95,FALSE,,
C23C9E05C0FA,order,8/12/2024 2:22,CUST0002792,PROD0042,Australia,-25.2744,133.7751,APAC,Partner,Invoice,AUD,1,181.82,N/A,0,18.18,200,0.66,132,FALSE,,
AB30D5ADAB29,order,8/16/2024 1:46,CUST0003809,PROD0078,Germany,51.1657,10.4515,EU,Direct Sales,Invoice,EUR,1,298.37,N/A,0,59.67,358.04,1.06,379.52,FALSE,,
0EE0060F3BCA,order,7/10/2024 13:41,CUST0000359,PROD0093,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,1,15.81,SALE15,2.37,0,13.44,1,13.44,FALSE,,
FB7BC4AC90CE,invoice,4/2/2025 5:29,CUST0002911,PROD0066,France,46.2276,2.2137,EU,Direct Sales,Invoice,EUR,10,145.08,LOYALTY15,217.62,290.16,1523.34,1.06,1614.74,FALSE,,
59249482EBDE,order,10/21/2025 4:36,CUST0001129,PROD0047,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,9,N/A,0,0,27,1,27,FALSE,,
7D6BDCE25B71,order,7/31/2025 20:06,CUST0000239,PROD0032,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,10,98.36,WELCOME10,98.36,196.72,1081.96,1.22,1319.99,FALSE,,
F2FA8C8D4699,order,6/14/2024 17:54,CUST0001794,PROD0082,United States,39.8283,-98.5795,,Website,PayPal,USD,5,118.1,BFCM10,59.05,0,531.45,1,531.45,FALSE,,
19FC41B9503E,order,7/20/2025 5:43,CUST0000601,PROD0093,Netherlands,52.1326,5.2913,EU,Reseller,Wire,EUR,3,14.92,N/A,0,8.95,53.71,1.06,56.93,FALSE,,
390322F7BCCD,order,7/7/2024 4:36,CUST0003188,PROD0093,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,15.81,SALE15,7.11,0,40.32,1,40.32,FALSE,,
BDA4BADE6E3D,invoice,8/14/2025 9:08,CUST0002308,PROD0011,United Kingdom,55.3781,-3.436,EU,Marketplace,PayPal,GBP,10,204.1,N/A,0,408.2,2449.2,1.22,2988.02,FALSE,,
38B1E7946747,invoice,8/7/2025 5:33,CUST0002826,PROD0003,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,25,23.77,N/A,0,118.85,713.1,1.22,869.98,FALSE,,
70E116C5C6AB,order,4/10/2025 12:12,CUST0002925,PROD0018,Canada,56.1304,-106.3468,,Marketplace,Credit Card,USD,1,228,N/A,0,11.4,239.4,1,239.4,FALSE,,
FCB1B5DA45AF,order,9/5/2024 23:16,CUST0000799,PROD0044,United States,39.8283,-98.5795,,Website,Credit Card,USD,15,100,N/A,0,0,1500,1,1500,FALSE,,
2BE78EE44730,order,7/5/2025 0:14,CUST0003818,PROD0067,United Kingdom,55.3781,-3.436,EU,Reseller,PayPal,GBP,1,15.51,N/A,0,3.1,18.61,1.22,22.7,FALSE,,
D32B9D2E97B1,invoice,8/4/2024 5:17,CUST0001633,PROD0024,United Kingdom,55.3781,-3.436,EU,Website,PayPal,GBP,15,68.85,SAVE5,51.64,206.55,1187.66,1.22,1448.95,FALSE,,
04BF2CFB9CE5,invoice,8/31/2025 5:37,CUST0003736,PROD0095,United States,39.8283,-98.5795,,Website,Credit Card,USD,15,19.63,N/A,0,0,294.45,1,294.45,FALSE,,
DEB18B2B9FCD,order,8/29/2025 18:23,CUST0001552,PROD0070,Australia,-25.2744,133.7751,APAC,Direct Sales,Invoice,AUD,1,355.98,N/A,0,35.6,391.58,0.66,258.44,FALSE,,
6EE0DD003643,order,6/28/2024 1:34,CUST0003612,PROD0032,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,1,120,N/A,0,0,120,1,120,FALSE,,
2A7027B64B0E,order,9/27/2025 13:27,CUST0001415,PROD0029,Canada,56.1304,-106.3468,,Direct Sales,PayPal,USD,15,5,N/A,0,3.75,78.75,1,78.75,FALSE,,
FE77B1650CAD,order,10/9/2025 10:27,CUST0000456,PROD0048,Brazil,-14.235,-51.9253,LATAM,Reseller,Credit Card,USD,1,90,N/A,0,13.5,103.5,1,103.5,FALSE,,
8707BB5EAE2E,order,3/26/2025 16:30,CUST0001354,PROD0025,France,46.2276,2.2137,EU,Direct Sales,Credit Card,EUR,5,27.36,N/A,0,27.36,164.16,1.06,174.01,FALSE,,
00E53D353840,invoice,10/11/2024 16:16,CUST0001419,PROD0022,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,25,90.57,N/A,0,452.85,2717.1,1.06,2880.13,FALSE,,
0C9488582FD9,invoice,6/5/2025 0:31,CUST0003111,PROD0094,Germany,51.1657,10.4515,EU,Marketplace,Credit Card,EUR,3,221.65,N/A,0,132.99,797.94,1.06,845.82,FALSE,,
D1BF5C022AC6,invoice,7/8/2024 8:17,CUST0002759,PROD0016,Philippines,12.8797,121.774,APAC,Reseller,Invoice,USD,25,105,N/A,0,393.75,3018.75,1,3018.75,FALSE,,
A39C3CDC6F74,order,10/3/2025 11:24,CUST0003883,PROD0075,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,20,16.49,WELCOME10,32.98,65.96,362.78,1.22,442.59,FALSE,,
952F4797495F,order,8/2/2025 6:57,CUST0003370,PROD0091,Canada,56.1304,-106.3468,,Website,Invoice,USD,1,28.69,N/A,0,1.43,30.12,1,30.12,FALSE,,
A12DE25D8C16,order,8/30/2024 4:12,CUST0002951,PROD0012,France,46.2276,2.2137,EU,Website,Credit Card,EUR,2,376.42,BFCM10,75.28,150.57,828.13,1.06,877.82,FALSE,,
6CE1C5B7315F,order,12/23/2024 23:49,CUST0000538,PROD0075,France,46.2276,2.2137,EU,Website,Credit Card,EUR,1,18.98,N/A,0,3.8,22.78,1.06,24.15,FALSE,,
4F51D751B366,order,5/29/2024 13:48,CUST0001686,PROD0099,Philippines,12.8797,121.774,APAC,Reseller,PayPal,USD,1,29.38,N/A,0,4.41,33.79,1,33.79,FALSE,,
15A438D439C1,invoice,4/24/2024 12:10,CUST0000977,PROD0022,Brazil,-14.235,-51.9253,LATAM,Website,Credit Card,USD,3,96,NEWCUSTOMER10,28.8,43.2,302.4,1,302.4,FALSE,,
129BF62AA242,invoice,10/6/2024 4:10,CUST0000043,PROD0063,United Kingdom,55.3781,-3.436,EU,Marketplace,PayPal,GBP,5,8.1,N/A,0,8.1,48.6,1.22,59.29,FALSE,,
3D0939599EB9,order,5/7/2024 1:55,CUST0001193,PROD0022,Philippines,12.8797,121.774,APAC,Marketplace,PayPal,USD,15,96,N/A,0,216,1656,1,1656,FALSE,,
A94DF0F82AF2,invoice,5/13/2025 13:40,CUST0003357,PROD0083,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,3,36.7,NEWCUSTOMER10,11.01,0,99.09,1,99.09,FALSE,,
7753B1B389E1,order,11/29/2024 21:08,CUST0003621,PROD0054,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,1,237.7,N/A,0,47.54,285.24,1.22,347.99,FALSE,,
37E37016A753,invoice,10/19/2024 10:10,CUST0003307,PROD0008,Australia,-25.2744,133.7751,APAC,Marketplace,Invoice,AUD,20,134.85,N/A,0,269.7,2966.7,0.66,1958.02,FALSE,,
74598FE22A5D,order,2/7/2025 18:14,CUST0003049,PROD0005,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,1,22.73,N/A,0,2.27,25,0.66,16.5,FALSE,,
67CBF604B356,order,8/3/2024 9:09,CUST0000608,PROD0042,France,46.2276,2.2137,EU,Marketplace,Invoice,EUR,1,113.21,N/A,0,22.64,135.85,1.06,144,FALSE,,
FBBA9DF0C47D,order,5/19/2025 0:26,CUST0000170,PROD0042,United Kingdom,55.3781,-3.436,EU,Direct Sales,Invoice,GBP,5,98.36,N/A,0,98.36,590.16,1.22,720,FALSE,,
0633EE497B85,invoice,3/3/2025 20:02,CUST0002772,PROD0047,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,3,8.49,N/A,0,5.09,30.56,1.06,32.39,FALSE,,
1DE18AF617D0,order,9/12/2024 19:25,CUST0002570,PROD0098,United States,39.8283,-98.5795,,Reseller,Invoice,USD,1,267.4,N/A,0,0,267.4,1,267.4,FALSE,,
B36BCAFB8CE0,order,8/14/2024 16:16,CUST0000025,PROD0053,United Kingdom,55.3781,-3.436,EU,Direct Sales,Invoice,GBP,20,23.77,N/A,0,95.08,570.48,1.22,695.99,FALSE,,
5EFE3EB27C63,order,7/15/2024 18:11,CUST0002007,PROD0047,Netherlands,52.1326,5.2913,EU,Website,Invoice,EUR,3,8.49,WELCOME10,2.55,5.09,28.01,1.06,29.69,FALSE,,
3DBD3D95C180,invoice,8/26/2025 12:03,CUST0000861,PROD0022,Germany,51.1657,10.4515,EU,Website,PayPal,EUR,10,90.57,N/A,0,181.14,1086.84,1.06,1152.05,FALSE,,
614323074C2B,order,6/29/2025 8:14,CUST0001125,PROD0007,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,5,9,N/A,0,0,45,1,45,FALSE,,
DB13C3CF7239,order,5/28/2024 11:51,CUST0002461,PROD0001,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,3,49,N/A,0,7.35,154.35,1,154.35,FALSE,,
B836BCDA0C15,order,7/13/2024 2:23,CUST0003468,PROD0063,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,10,14.97,N/A,0,14.97,164.67,0.66,108.68,FALSE,,
120296B37D3A,order,9/9/2025 14:37,CUST0002671,PROD0007,United States,39.8283,-98.5795,,Website,Invoice,USD,3,9,SAVE5,1.35,0,25.65,1,25.65,FALSE,,
822668DD2B13,invoice,2/19/2025 17:18,CUST0000585,PROD0079,France,46.2276,2.2137,EU,Website,Credit Card,EUR,10,23.18,N/A,0,46.36,278.16,1.06,294.85,FALSE,,
FBCE25B483EE,order,10/10/2025 2:06,CUST0000296,PROD0067,Australia,-25.2744,133.7751,APAC,Reseller,PayPal,AUD,10,28.67,N/A,0,28.67,315.37,0.66,208.14,FALSE,,
35CBA3655460,order,9/20/2025 3:07,CUST0002877,PROD0086,Canada,56.1304,-106.3468,,Website,Wire,USD,20,225.15,LOYALTY15,675.45,225.15,4052.7,1,4052.7,FALSE,,
67DB93D53951,order,5/28/2024 23:44,CUST0001195,PROD0086,United Kingdom,55.3781,-3.436,EU,Marketplace,PayPal,GBP,3,184.55,N/A,0,110.73,664.38,1.22,810.54,FALSE,,
FE4C37C072FC,order,1/4/2025 10:16,CUST0000728,PROD0088,United States,39.8283,-98.5795,,Reseller,Invoice,USD,5,153.78,SALE15,115.34,0,653.56,1,653.56,FALSE,,
15F0FBB5D57B,order,10/29/2024 12:38,CUST0000747,PROD0097,Brazil,-14.235,-51.9253,LATAM,Website,Wire,USD,3,24.48,N/A,0,11.02,84.46,1,84.46,FALSE,,
86FE2AB9FF6A,invoice,11/20/2024 2:12,CUST0003321,PROD0022,Germany,51.1657,10.4515,EU,Partner,Credit Card,EUR,15,90.57,N/A,0,271.71,1630.26,1.06,1728.08,FALSE,,
B72677AC6D51,order,9/5/2025 8:29,CUST0003833,PROD0015,Australia,-25.2744,133.7751,APAC,Direct Sales,Credit Card,AUD,3,13.26,N/A,0,3.98,43.76,0.66,28.88,FALSE,,
5CF368D56747,order,6/12/2025 16:01,CUST0002823,PROD0053,United States,39.8283,-98.5795,,Partner,Credit Card,USD,15,29,N/A,0,0,435,1,435,FALSE,,
354B699C35BA,order,4/26/2025 20:47,CUST0001553,PROD0040,Canada,56.1304,-106.3468,,Marketplace,Credit Card,USD,10,250,NEWCUSTOMER10,250,125,2375,1,2375,FALSE,,
DC00ABF0F864,invoice,4/11/2025 9:20,CUST0001699,PROD0067,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,5,15.51,N/A,0,15.51,93.06,1.22,113.53,FALSE,,
D803399FF776,order,4/14/2025 4:02,CUST0000847,PROD0086,United States,39.8283,-98.5795,,Website,Credit Card,USD,20,225.15,N/A,0,0,4503,1,4503,FALSE,,
AC6F4AEB6774,invoice,9/16/2025 17:39,CUST0001130,PROD0009,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,5,199,N/A,0,0,995,1,995,FALSE,,
461153B34B08,order,9/9/2025 15:11,CUST0000735,PROD0021,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,10,N/A,0,0,10,1,10,FALSE,,
E6D649DF29B8,invoice,7/13/2025 1:40,CUST0000022,PROD0072,United States,39.8283,-98.5795,,Website,Wire,USD,1,267.4,BFCM20,53.48,0,213.92,1,213.92,FALSE,,
A0962AA07EDF,invoice,7/7/2025 5:55,CUST0000686,PROD0076,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,3,298.37,BFCM10,89.51,179.02,984.62,1.06,1043.7,FALSE,,
908ECC2E1608,invoice,4/21/2025 17:58,CUST0000680,PROD0030,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,1,50,N/A,0,0,50,1,50,FALSE,,
BDB6E8CAF131,order,6/6/2024 9:02,CUST0002730,PROD0083,United States,39.8283,-98.5795,,Reseller,Invoice,USD,1,36.7,SALE15,5.5,0,31.2,1,31.2,TRUE,6/18/2024 9:02,Accidental purchase
238EE5AD3F52,invoice,12/27/2024 9:04,CUST0001381,PROD0047,United States,39.8283,-98.5795,,Direct Sales,PayPal,USD,1,9,SAVE5,0.45,0,8.55,1,8.55,FALSE,,
E70B98B19CCF,order,10/14/2024 23:22,CUST0002837,PROD0009,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,5,187.74,N/A,0,187.74,1126.44,1.06,1194.03,FALSE,,
3DAB7A8C6F5A,order,12/1/2024 17:40,CUST0003880,PROD0063,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,25,9.88,N/A,0,0,247,1,247,FALSE,,
976EFD4179E6,invoice,10/5/2024 10:59,CUST0002461,PROD0093,Canada,56.1304,-106.3468,,Direct Sales,Invoice,USD,1,15.81,N/A,0,0.79,16.6,1,16.6,FALSE,,
F4D38A266A69,order,10/20/2025 16:08,CUST0002074,PROD0056,United States,39.8283,-98.5795,,Reseller,Invoice,USD,5,60,N/A,0,0,300,1,300,FALSE,,
B7A33F040874,order,5/31/2024 14:28,CUST0002921,PROD0088,United States,39.8283,-98.5795,,Marketplace,Wire,USD,3,153.78,N/A,0,0,461.34,1,461.34,FALSE,,
A7071448DF7B,order,6/10/2025 13:59,CUST0000205,PROD0100,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,5,298.37,SAVE5,74.59,298.37,1715.63,1.06,1818.57,FALSE,,
98D184543E83,invoice,2/19/2025 20:40,CUST0003831,PROD0098,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,267.4,WELCOME10,26.74,0,240.66,1,240.66,FALSE,,
5F390693B59A,order,6/28/2025 4:23,CUST0003489,PROD0031,France,46.2276,2.2137,EU,Website,Credit Card,EUR,3,11.32,LOYALTY15,5.09,6.79,35.66,1.06,37.8,FALSE,,
6B3631150F04,order,9/8/2025 2:14,CUST0003077,PROD0043,Australia,-25.2744,133.7751,APAC,Partner,Credit Card,AUD,1,15.15,N/A,0,1.52,16.67,0.66,11,FALSE,,
DCEFE4C6A9D5,invoice,7/25/2025 1:40,CUST0002752,PROD0024,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,1,84,BFCM10,8.4,0,75.6,1,75.6,FALSE,,
2CD9AF0D20F7,order,5/24/2024 9:08,CUST0001878,PROD0071,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,13.07,N/A,0,0,39.21,1,39.21,FALSE,,
56D3C0BB582F,order,8/27/2025 9:59,CUST0003233,PROD0074,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,1,267.4,N/A,0,0,267.4,1,267.4,FALSE,,
4C6CAEDFDFA0,order,6/13/2024 11:00,CUST0000686,PROD0060,Germany,51.1657,10.4515,EU,Reseller,Invoice,EUR,1,212.41,N/A,0,42.48,254.89,1.06,270.18,FALSE,,
C4A2F4335A8E,invoice,5/8/2025 20:50,CUST0002531,PROD0086,Canada,56.1304,-106.3468,,Partner,Credit Card,USD,3,225.15,NEWCUSTOMER10,67.54,33.77,641.68,1,641.68,FALSE,,
AC493C878E1D,order,6/2/2025 8:20,CUST0003237,PROD0028,United States,39.8283,-98.5795,,Partner,PayPal,USD,15,70,N/A,0,0,1050,1,1050,FALSE,,
ABD06654587A,order,5/9/2025 0:27,CUST0000708,PROD0051,United States,39.8283,-98.5795,,Partner,Credit Card,USD,1,20,N/A,0,0,20,1,20,FALSE,,
CEE88587842E,invoice,3/15/2025 19:01,CUST0003352,PROD0084,Netherlands,52.1326,5.2913,EU,Direct Sales,Invoice,EUR,3,212.41,NEWCUSTOMER10,63.72,127.45,700.96,1.06,743.02,FALSE,,
749785AA55DE,order,8/17/2024 4:21,CUST0002321,PROD0076,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,316.27,N/A,0,0,1581.35,1,1581.35,FALSE,,
8A2F227786C9,order,2/14/2025 23:09,CUST0001580,PROD0094,Canada,56.1304,-106.3468,,Reseller,PayPal,USD,5,234.95,N/A,0,58.74,1233.49,1,1233.49,FALSE,,
E6C4465A1E30,order,6/9/2025 3:09,CUST0000285,PROD0071,Brazil,-14.235,-51.9253,LATAM,Website,Credit Card,USD,3,13.07,N/A,0,5.88,45.09,1,45.09,FALSE,,
9FF1D65785DB,invoice,4/7/2025 12:20,CUST0002128,PROD0082,Germany,51.1657,10.4515,EU,Reseller,Invoice,EUR,20,111.42,N/A,0,445.68,2674.08,1.06,2834.52,FALSE,,
290266C94A66,order,6/27/2025 19:03,CUST0002663,PROD0100,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,316.27,N/A,0,0,1581.35,1,1581.35,FALSE,,
8E1A6F0AE666,invoice,7/5/2025 12:23,CUST0000117,PROD0061,Philippines,12.8797,121.774,APAC,Website,PayPal,USD,10,10,N/A,0,15,115,1,115,FALSE,,
605A91689C67,order,3/31/2025 11:07,CUST0003621,PROD0050,United Kingdom,55.3781,-3.436,EU,Website,Wire,GBP,15,106.56,N/A,0,319.68,1918.08,1.22,2340.06,FALSE,,
B9137AB62494,order,7/25/2025 22:11,CUST0002492,PROD0044,United States,39.8283,-98.5795,,Website,Credit Card,USD,15,100,N/A,0,0,1500,1,1500,FALSE,,
